transaction_id,customer_id,order_id,amount,currency,payment_status,failure_reason,customer_type,previous_successful_payments,previous_failed_payments,previous_recovery_attempts,historical_recovery_rate,customer_lifetime_value,time_since_failure_minutes,payment_method,checkout_abandoned,order_value_segment,ground_truth_best_strategy,ground_truth_recovery_probability,ground_truth_recovered,ground_truth_recovered_amount
txn_syn_0609,cust_syn_218,order_syn_0609,19526.57,INR,FAILED,BANK_SERVER_DOWN,RETURNING,40,5,2,0.0,18470.03,2198,UPI,False,HIGH,NO_ACTION,0.02,False,0.0
txn_syn_0610,cust_syn_229,order_syn_0610,362.17,INR,FAILED,EXPIRED_CARD,RETURNING,19,0,0,0.51,33450.03,316,CREDIT_CARD,False,MICRO,ALTERNATE_FLOW,0.716,False,0.0
txn_syn_0611,cust_syn_979,order_syn_0611,3633.86,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,0,0,0.0,470.71,2860,CREDIT_CARD,False,MEDIUM,PAYMENT_LINK,0.4281,False,0.0
txn_syn_0612,cust_syn_180,order_syn_0612,766.72,INR,FAILED,INSUFFICIENT_FUNDS,FIRST_TIME,0,0,0,0.0,487.97,583,UPI,False,LOW,NO_ACTION,0.1387,True,766.72
txn_syn_0613,cust_syn_956,order_syn_0613,13379.65,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,0,0,0.0,192.09,1569,UPI,False,HIGH,PAYMENT_LINK,0.3035,True,13379.65
txn_syn_0614,cust_syn_412,order_syn_0614,40178.37,INR,FAILED,UPI_APP_UNRESPONSIVE,FIRST_TIME,0,0,0,0.0,468.61,2422,UPI,False,HIGH,ALTERNATE_FLOW,0.5278,False,0.0
txn_syn_0615,cust_syn_853,order_syn_0615,28539.64,INR,FAILED,INCORRECT_OTP,RETURNING,7,8,3,0.67,43208.68,667,CREDIT_CARD,False,HIGH,PAYMENT_LINK,0.8315,True,28539.64
txn_syn_0616,cust_syn_798,order_syn_0616,345.84,INR,FAILED,NETWORK_TIMEOUT,VIP,6,3,2,0.5,88235.9,2492,UPI,False,MICRO,PAYMENT_LINK,0.8034,True,345.84
txn_syn_0617,cust_syn_117,order_syn_0617,151.73,INR,FAILED,NETWORK_TIMEOUT,RETURNING,30,0,0,0.59,42527.62,1288,NET_BANKING,False,MICRO,RETRY,0.4795,False,0.0
txn_syn_0618,cust_syn_332,order_syn_0618,8744.27,INR,FAILED,BANK_SERVER_DOWN,RETURNING,10,0,0,0.37,3848.09,251,CREDIT_CARD,False,MEDIUM,RETRY,0.7524,False,0.0
txn_syn_0619,cust_syn_653,order_syn_0619,5598.81,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,39,3,2,0.0,5719.0,2791,UPI,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0620,cust_syn_443,order_syn_0620,3617.56,INR,FAILED,INCORRECT_OTP,VIP,24,7,2,1.0,10486.67,868,UPI,False,MEDIUM,PAYMENT_LINK,0.7396,True,3617.56
txn_syn_0621,cust_syn_320,order_syn_0621,785.35,INR,FAILED,CARD_AUTHENTICATION_FAILED,FIRST_TIME,0,0,0,0.0,328.53,921,CREDIT_CARD,False,LOW,ALTERNATE_FLOW,0.4494,True,785.35
txn_syn_0622,cust_syn_999,order_syn_0622,274.52,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,RETURNING,4,7,5,0.8,26976.13,1484,CREDIT_CARD,False,MICRO,PAYMENT_LINK,0.5808,False,0.0
txn_syn_0623,cust_syn_519,order_syn_0623,36132.54,INR,FAILED,EXPIRED_CARD,FIRST_TIME,0,0,0,0.0,252.82,2334,CREDIT_CARD,False,HIGH,ALTERNATE_FLOW,0.5382,False,0.0
txn_syn_0624,cust_syn_781,order_syn_0624,172.36,INR,FAILED,GATEWAY_REJECTED,FIRST_TIME,0,0,0,0.0,143.44,2593,UPI,False,MICRO,RETRY,0.17,False,0.0
txn_syn_0625,cust_syn_883,order_syn_0625,249.24,INR,FAILED,EXPIRED_CARD,RETURNING,31,1,0,0.82,42025.21,1591,UPI,False,MICRO,ALTERNATE_FLOW,0.5665,True,249.24
txn_syn_0626,cust_syn_944,order_syn_0626,46426.06,INR,ABANDONED,CHECKOUT_DROPOFF,ENTERPRISE,38,1,0,0.34,277168.43,1786,CREDIT_CARD,True,HIGH,PAYMENT_LINK,0.7838,False,0.0
txn_syn_0627,cust_syn_621,order_syn_0627,6843.99,INR,FAILED,INSUFFICIENT_FUNDS,FIRST_TIME,0,1,0,0.0,296.78,2410,UPI,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0628,cust_syn_637,order_syn_0628,227.88,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,28,4,2,0.5,17291.76,864,DEBIT_CARD,True,MICRO,PAYMENT_LINK,0.5334,True,227.88
txn_syn_0629,cust_syn_394,order_syn_0629,924.92,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,442.67,950,WALLET,True,LOW,PAYMENT_LINK,0.5812,True,924.92
txn_syn_0630,cust_syn_140,order_syn_0630,24781.25,INR,FAILED,CARD_AUTHENTICATION_FAILED,VIP,35,8,1,0.0,76324.69,1824,UPI,False,HIGH,NO_ACTION,0.1295,False,0.0
txn_syn_0631,cust_syn_555,order_syn_0631,2048.05,INR,FAILED,BANK_SERVER_DOWN,ENTERPRISE,32,4,0,0.82,298006.25,306,UPI,False,LOW,RETRY,0.8331,True,2048.05
txn_syn_0632,cust_syn_823,order_syn_0632,856.29,INR,ABANDONED,TRANSACTION_LIMIT_EXCEEDED,RETURNING,3,6,0,0.86,40121.48,2600,CREDIT_CARD,True,LOW,PAYMENT_LINK,0.5317,True,856.29
txn_syn_0633,cust_syn_581,order_syn_0633,277.72,INR,FAILED,CARD_AUTHENTICATION_FAILED,FIRST_TIME,0,1,0,0.0,366.78,879,NET_BANKING,False,MICRO,ALTERNATE_FLOW,0.2027,False,0.0
txn_syn_0634,cust_syn_369,order_syn_0634,168515.1,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,RETURNING,38,3,2,0.5,27462.13,2009,DEBIT_CARD,False,ENTERPRISE,PAYMENT_LINK,0.5232,True,168515.1
txn_syn_0635,cust_syn_873,order_syn_0635,517.26,INR,FAILED,BANK_SERVER_DOWN,RETURNING,27,7,2,0.0,33796.07,526,UPI,False,LOW,RETRY,0.6189,True,517.26
txn_syn_0636,cust_syn_397,order_syn_0636,6059.75,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,425.49,1686,UPI,True,MEDIUM,PAYMENT_LINK,0.4644,False,0.0
txn_syn_0637,cust_syn_447,order_syn_0637,31439.99,INR,FAILED,BANK_SERVER_DOWN,RETURNING,3,4,3,1.0,12622.88,2503,DEBIT_CARD,False,HIGH,PAYMENT_LINK,0.6826,True,31439.99
txn_syn_0638,cust_syn_821,order_syn_0638,143.29,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,0,0,0.0,383.01,2196,UPI,False,MICRO,PAYMENT_LINK,0.2897,False,0.0
txn_syn_0639,cust_syn_666,order_syn_0639,8121.3,INR,ABANDONED,NETWORK_TIMEOUT,RETURNING,1,0,0,0.75,27274.66,2588,UPI,True,MEDIUM,RETRY,0.6182,False,0.0
txn_syn_0640,cust_syn_234,order_syn_0640,4738.0,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,18,1,0,0.34,36661.42,623,UPI,False,MEDIUM,ALTERNATE_FLOW,0.7134,False,0.0
txn_syn_0641,cust_syn_535,order_syn_0641,689.45,INR,FAILED,NETWORK_TIMEOUT,RETURNING,2,4,2,0.5,11728.0,1666,CREDIT_CARD,False,LOW,PAYMENT_LINK,0.5087,True,689.45
txn_syn_0642,cust_syn_608,order_syn_0642,1224.0,INR,FAILED,EXPIRED_CARD,RETURNING,24,8,5,0.0,23708.98,448,DEBIT_CARD,False,LOW,ALTERNATE_FLOW,0.3429,True,1224.0
txn_syn_0643,cust_syn_985,order_syn_0643,7506.57,INR,FAILED,NETWORK_TIMEOUT,ENTERPRISE,38,3,0,0.38,189548.68,1034,CREDIT_CARD,False,MEDIUM,RETRY,0.7254,True,7506.57
txn_syn_0644,cust_syn_992,order_syn_0644,5909.75,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,377.52,1320,UPI,True,MEDIUM,PAYMENT_LINK,0.5759,False,0.0
txn_syn_0645,cust_syn_535,order_syn_0645,492.84,INR,FAILED,BANK_SERVER_DOWN,RETURNING,25,2,0,0.4,37911.14,701,WALLET,False,MICRO,RETRY,0.6524,True,492.84
txn_syn_0646,cust_syn_220,order_syn_0646,6851.34,INR,FAILED,INCORRECT_OTP,RETURNING,19,4,4,0.5,31524.82,2516,UPI,False,MEDIUM,PAYMENT_LINK,0.5005,True,6851.34
txn_syn_0647,cust_syn_864,order_syn_0647,473.67,INR,FAILED,BANK_SERVER_DOWN,RETURNING,9,2,2,1.0,41811.58,1279,UPI,False,MICRO,RETRY,0.4727,False,0.0
txn_syn_0648,cust_syn_708,order_syn_0648,664.94,INR,FAILED,NETWORK_TIMEOUT,FIRST_TIME,0,0,0,0.0,279.58,1747,NET_BANKING,False,LOW,RETRY,0.4211,False,0.0
txn_syn_0649,cust_syn_775,order_syn_0649,259.49,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,51.49,2643,CREDIT_CARD,False,MICRO,RETRY,0.4265,False,0.0
txn_syn_0650,cust_syn_992,order_syn_0650,62330.67,INR,FAILED,BANK_SERVER_DOWN,RETURNING,31,3,1,0.0,39601.52,3,DEBIT_CARD,False,ENTERPRISE,RETRY,0.7755,True,62330.67
txn_syn_0651,cust_syn_434,order_syn_0651,7964.5,INR,FAILED,INSUFFICIENT_FUNDS,FIRST_TIME,0,0,0,0.0,120.39,1300,DEBIT_CARD,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0652,cust_syn_828,order_syn_0652,3254.6,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,FIRST_TIME,0,0,0,0.0,220.82,731,UPI,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0653,cust_syn_673,order_syn_0653,76437.87,INR,FAILED,NETWORK_TIMEOUT,ENTERPRISE,13,6,2,0.0,280759.42,1347,UPI,False,ENTERPRISE,NO_ACTION,0.1556,True,76437.87
txn_syn_0654,cust_syn_381,order_syn_0654,1273.81,INR,FAILED,EXPIRED_CARD,RETURNING,26,0,0,0.46,4746.9,1863,DEBIT_CARD,False,LOW,ALTERNATE_FLOW,0.4006,True,1273.81
txn_syn_0655,cust_syn_129,order_syn_0655,498.04,INR,FAILED,NETWORK_TIMEOUT,RETURNING,10,2,0,0.35,42035.09,1138,DEBIT_CARD,False,MICRO,RETRY,0.5989,False,0.0
txn_syn_0656,cust_syn_424,order_syn_0656,8538.61,INR,FAILED,BANK_SERVER_DOWN,ENTERPRISE,11,5,4,0.0,282877.01,2056,CREDIT_CARD,False,MEDIUM,NO_ACTION,0.106,False,0.0
txn_syn_0657,cust_syn_519,order_syn_0657,345.39,INR,FAILED,INSUFFICIENT_FUNDS,FIRST_TIME,0,0,0,0.0,418.93,2854,UPI,False,MICRO,NO_ACTION,0.02,False,0.0
txn_syn_0658,cust_syn_425,order_syn_0658,750.85,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,2,2,0,0.43,19977.42,784,UPI,False,LOW,ALTERNATE_FLOW,0.4333,True,750.85
txn_syn_0659,cust_syn_678,order_syn_0659,17084.31,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,94.12,1085,UPI,True,HIGH,PAYMENT_LINK,0.5255,False,0.0
txn_syn_0660,cust_syn_803,order_syn_0660,6813.43,INR,FAILED,NETWORK_TIMEOUT,RETURNING,3,6,1,0.0,49700.27,2065,CREDIT_CARD,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0661,cust_syn_367,order_syn_0661,224.83,INR,FAILED,INSUFFICIENT_FUNDS,FIRST_TIME,0,0,0,0.0,329.17,2412,CREDIT_CARD,False,MICRO,NO_ACTION,0.02,False,0.0
txn_syn_0662,cust_syn_586,order_syn_0662,22250.72,INR,ABANDONED,NETWORK_TIMEOUT,FIRST_TIME,0,0,0,0.0,50.1,2527,CREDIT_CARD,True,HIGH,PAYMENT_LINK,0.6002,True,22250.72
txn_syn_0663,cust_syn_482,order_syn_0663,40526.16,INR,FAILED,EXPIRED_CARD,RETURNING,31,6,2,0.0,48596.75,1105,NET_BANKING,False,HIGH,NO_ACTION,0.02,False,0.0
txn_syn_0664,cust_syn_814,order_syn_0664,180.36,INR,FAILED,BANK_SERVER_DOWN,ENTERPRISE,13,2,0,0.7,239107.99,1623,DEBIT_CARD,False,MICRO,NO_ACTION,0.0323,False,0.0
txn_syn_0665,cust_syn_341,order_syn_0665,1044.5,INR,FAILED,BANK_SERVER_DOWN,ENTERPRISE,28,1,0,0.39,171940.29,1616,UPI,False,LOW,PAYMENT_LINK,0.5695,False,0.0
txn_syn_0666,cust_syn_198,order_syn_0666,3943.68,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,467.63,1741,UPI,True,MEDIUM,PAYMENT_LINK,0.6329,True,3943.68
txn_syn_0667,cust_syn_723,order_syn_0667,1014.32,INR,FAILED,INSUFFICIENT_FUNDS,FIRST_TIME,0,0,0,0.0,181.14,944,CREDIT_CARD,False,LOW,NO_ACTION,0.02,False,0.0
txn_syn_0668,cust_syn_535,order_syn_0668,3348.91,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,337.64,2121,WALLET,False,MEDIUM,RETRY,0.3843,False,0.0
txn_syn_0669,cust_syn_922,order_syn_0669,687.44,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,11,5,1,1.0,34942.34,1742,CREDIT_CARD,False,LOW,PAYMENT_LINK,0.5981,True,687.44
txn_syn_0670,cust_syn_584,order_syn_0670,4450.86,INR,FAILED,BANK_SERVER_DOWN,RETURNING,35,5,0,0.77,49075.26,2419,CREDIT_CARD,False,MEDIUM,PAYMENT_LINK,0.576,True,4450.86
txn_syn_0671,cust_syn_140,order_syn_0671,37454.82,INR,FAILED,INSUFFICIENT_FUNDS,FIRST_TIME,0,0,0,0.0,183.55,98,UPI,False,HIGH,NO_ACTION,0.02,False,0.0
txn_syn_0672,cust_syn_710,order_syn_0672,2576.93,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,265.63,2023,CREDIT_CARD,False,MEDIUM,PAYMENT_LINK,0.2586,False,0.0
txn_syn_0673,cust_syn_954,order_syn_0673,978.16,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,ENTERPRISE,34,7,0,0.35,119365.05,324,CREDIT_CARD,False,LOW,NO_ACTION,0.1541,False,0.0
txn_syn_0674,cust_syn_838,order_syn_0674,133103.5,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,6,6,0,0.78,29402.97,202,CREDIT_CARD,False,ENTERPRISE,ALTERNATE_FLOW,0.7716,False,0.0
txn_syn_0675,cust_syn_383,order_syn_0675,1168.45,INR,FAILED,BANK_SERVER_DOWN,RETURNING,3,6,1,1.0,15088.61,2455,UPI,False,LOW,PAYMENT_LINK,0.6602,True,1168.45
txn_syn_0676,cust_syn_726,order_syn_0676,6712.32,INR,FAILED,INSUFFICIENT_FUNDS,FIRST_TIME,0,0,0,0.0,413.49,53,UPI,False,MEDIUM,NO_ACTION,0.115,False,0.0
txn_syn_0677,cust_syn_645,order_syn_0677,1707.4,INR,FAILED,GATEWAY_REJECTED,RETURNING,25,4,3,0.0,33713.53,2171,CREDIT_CARD,False,LOW,PAYMENT_LINK,0.4171,False,0.0
txn_syn_0678,cust_syn_270,order_syn_0678,768.65,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,37,6,3,0.0,38066.64,1552,WALLET,False,LOW,NO_ACTION,0.02,False,0.0
txn_syn_0679,cust_syn_282,order_syn_0679,6392.64,INR,FAILED,INSUFFICIENT_FUNDS,ENTERPRISE,26,8,3,0.67,228368.91,2815,UPI,False,MEDIUM,PAYMENT_LINK,0.4941,False,0.0
txn_syn_0680,cust_syn_606,order_syn_0680,845.88,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,19,7,1,0.0,21202.61,2801,DEBIT_CARD,True,LOW,PAYMENT_LINK,0.5085,False,0.0
txn_syn_0681,cust_syn_733,order_syn_0681,612.53,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,251.68,683,UPI,False,LOW,RETRY,0.6883,False,0.0
txn_syn_0682,cust_syn_769,order_syn_0682,28310.3,INR,FAILED,NETWORK_TIMEOUT,FIRST_TIME,0,0,0,0.0,96.52,820,DEBIT_CARD,False,HIGH,RETRY,0.4707,True,28310.3
txn_syn_0683,cust_syn_717,order_syn_0683,44882.55,INR,FAILED,NETWORK_TIMEOUT,RETURNING,16,2,1,0.0,40576.97,288,NET_BANKING,False,HIGH,RETRY,0.7589,False,0.0
txn_syn_0684,cust_syn_172,order_syn_0684,146493.17,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,17,8,0,0.73,31134.89,1633,UPI,False,ENTERPRISE,PAYMENT_LINK,0.741,True,146493.17
txn_syn_0685,cust_syn_550,order_syn_0685,8123.78,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,8,1,0,0.81,38381.14,583,DEBIT_CARD,False,MEDIUM,PAYMENT_LINK,0.7789,True,8123.78
txn_syn_0686,cust_syn_826,order_syn_0686,504.34,INR,ABANDONED,NETWORK_TIMEOUT,RETURNING,16,4,2,0.5,35081.32,575,UPI,True,LOW,RETRY,0.6471,True,504.34
txn_syn_0687,cust_syn_833,order_syn_0687,3653.62,INR,ABANDONED,CHECKOUT_DROPOFF,FIRST_TIME,0,0,0,0.0,237.64,602,DEBIT_CARD,True,MEDIUM,PAYMENT_LINK,0.7542,True,3653.62
txn_syn_0688,cust_syn_251,order_syn_0688,104789.03,INR,FAILED,BANK_SERVER_DOWN,RETURNING,17,5,5,0.8,37781.95,640,CREDIT_CARD,False,ENTERPRISE,RETRY,0.8563,True,104789.03
txn_syn_0689,cust_syn_991,order_syn_0689,301.34,INR,FAILED,BANK_SERVER_DOWN,RETURNING,12,7,3,0.0,34099.75,491,UPI,False,MICRO,NO_ACTION,0.1375,False,0.0
txn_syn_0690,cust_syn_966,order_syn_0690,1889.46,INR,FAILED,BANK_SERVER_DOWN,RETURNING,34,3,1,1.0,33883.72,2192,UPI,False,LOW,RETRY,0.5572,True,1889.46
txn_syn_0691,cust_syn_350,order_syn_0691,3205.54,INR,ABANDONED,EXPIRED_CARD,FIRST_TIME,0,0,0,0.0,344.85,2497,CREDIT_CARD,True,MEDIUM,ALTERNATE_FLOW,0.5402,False,0.0
txn_syn_0692,cust_syn_235,order_syn_0692,5177.98,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,4,3,1,0.0,30112.51,2598,CREDIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.354,False,0.0
txn_syn_0693,cust_syn_712,order_syn_0693,41095.06,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,37,0,0,0.82,7353.15,1870,UPI,False,HIGH,ALTERNATE_FLOW,0.5471,True,41095.06
txn_syn_0694,cust_syn_594,order_syn_0694,5527.06,INR,FAILED,BANK_SERVER_DOWN,RETURNING,20,4,4,0.25,18374.83,748,CREDIT_CARD,False,MEDIUM,RETRY,0.4292,True,5527.06
txn_syn_0695,cust_syn_542,order_syn_0695,17743.63,INR,FAILED,NETWORK_TIMEOUT,RETURNING,7,7,2,1.0,34974.03,1252,UPI,False,HIGH,RETRY,0.5963,True,17743.63
txn_syn_0696,cust_syn_258,order_syn_0696,241.15,INR,FAILED,INSUFFICIENT_FUNDS,FIRST_TIME,0,0,0,0.0,198.12,1942,CREDIT_CARD,False,MICRO,NO_ACTION,0.02,False,0.0
txn_syn_0697,cust_syn_976,order_syn_0697,22613.55,INR,FAILED,INCORRECT_OTP,RETURNING,24,2,1,1.0,36882.06,25,UPI,False,HIGH,PAYMENT_LINK,0.9333,False,0.0
txn_syn_0698,cust_syn_885,order_syn_0698,3303.11,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,1,0,0.0,101.11,1568,DEBIT_CARD,False,MEDIUM,PAYMENT_LINK,0.3207,False,0.0
txn_syn_0699,cust_syn_209,order_syn_0699,33717.02,INR,FAILED,CARD_AUTHENTICATION_FAILED,FIRST_TIME,0,0,0,0.0,361.42,1599,WALLET,False,HIGH,ALTERNATE_FLOW,0.3056,False,0.0
txn_syn_0700,cust_syn_203,order_syn_0700,3557.83,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,FIRST_TIME,0,0,0,0.0,268.95,1696,CREDIT_CARD,False,MEDIUM,NO_ACTION,0.02,False,0.0
txn_syn_0701,cust_syn_435,order_syn_0701,791.92,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,17,8,4,0.5,35099.37,1287,NET_BANKING,True,LOW,PAYMENT_LINK,0.5016,True,791.92
txn_syn_0702,cust_syn_333,order_syn_0702,15610.66,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,22,3,2,0.5,30973.61,198,CREDIT_CARD,False,HIGH,ALTERNATE_FLOW,0.6558,False,0.0
txn_syn_0703,cust_syn_616,order_syn_0703,7609.17,INR,FAILED,GATEWAY_REJECTED,ENTERPRISE,21,8,3,0.67,177546.86,2180,CREDIT_CARD,False,MEDIUM,PAYMENT_LINK,0.5124,False,0.0
txn_syn_0704,cust_syn_295,order_syn_0704,70547.72,INR,FAILED,NETWORK_TIMEOUT,RETURNING,28,4,3,1.0,44689.08,1861,UPI,False,ENTERPRISE,PAYMENT_LINK,0.5452,False,0.0
txn_syn_0705,cust_syn_106,order_syn_0705,299.6,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,25,0,0,0.44,22503.18,2727,CREDIT_CARD,False,MICRO,PAYMENT_LINK,0.6168,True,299.6
txn_syn_0706,cust_syn_293,order_syn_0706,8601.44,INR,FAILED,INCORRECT_OTP,RETURNING,14,4,1,0.0,3258.78,1343,DEBIT_CARD,False,MEDIUM,PAYMENT_LINK,0.4492,False,0.0
txn_syn_0707,cust_syn_338,order_syn_0707,8506.58,INR,FAILED,EXPIRED_CARD,ENTERPRISE,14,5,0,0.38,270877.33,856,UPI,False,MEDIUM,ALTERNATE_FLOW,0.6113,False,0.0
txn_syn_0708,cust_syn_195,order_syn_0708,39624.94,INR,FAILED,GATEWAY_REJECTED,VIP,33,8,0,0.4,36187.87,863,UPI,False,HIGH,RETRY,0.3569,False,0.0
txn_syn_0709,cust_syn_107,order_syn_0709,423.35,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,480.78,2672,UPI,False,MICRO,PAYMENT_LINK,0.2935,False,0.0
txn_syn_0710,cust_syn_381,order_syn_0710,565.76,INR,ABANDONED,EXPIRED_CARD,RETURNING,21,0,0,0.81,10513.2,2444,UPI,True,LOW,ALTERNATE_FLOW,0.4944,True,565.76
txn_syn_0711,cust_syn_276,order_syn_0711,36746.04,INR,FAILED,CARD_AUTHENTICATION_FAILED,FIRST_TIME,0,0,0,0.0,75.69,124,UPI,False,HIGH,ALTERNATE_FLOW,0.5336,True,36746.04
txn_syn_0712,cust_syn_902,order_syn_0712,2298.92,INR,FAILED,INCORRECT_OTP,FIRST_TIME,0,0,0,0.0,235.25,2153,UPI,False,LOW,PAYMENT_LINK,0.3008,True,2298.92
txn_syn_0713,cust_syn_587,order_syn_0713,10028.86,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,RETURNING,27,8,3,0.33,43131.95,1324,CREDIT_CARD,False,HIGH,NO_ACTION,0.02,False,0.0
txn_syn_0714,cust_syn_972,order_syn_0714,184.31,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,RETURNING,9,3,1,0.0,12826.49,928,UPI,False,MICRO,NO_ACTION,0.02,False,0.0
txn_syn_0715,cust_syn_629,order_syn_0715,761.77,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,18,2,1,1.0,19988.99,1579,NET_BANKING,True,LOW,PAYMENT_LINK,0.6423,False,0.0
txn_syn_0716,cust_syn_343,order_syn_0716,4094.77,INR,FAILED,UPI_APP_UNRESPONSIVE,FIRST_TIME,0,0,0,0.0,286.04,1853,CREDIT_CARD,False,MEDIUM,ALTERNATE_FLOW,0.4988,False,0.0
txn_syn_0717,cust_syn_626,order_syn_0717,5939.56,INR,ABANDONED,CHECKOUT_DROPOFF,ENTERPRISE,22,2,1,1.0,244412.69,1404,CREDIT_CARD,True,MEDIUM,PAYMENT_LINK,0.6061,True,5939.56
txn_syn_0718,cust_syn_196,order_syn_0718,3661.13,INR,FAILED,NETWORK_TIMEOUT,FIRST_TIME,0,0,0,0.0,55.57,341,NET_BANKING,False,MEDIUM,RETRY,0.7225,True,3661.13
txn_syn_0719,cust_syn_245,order_syn_0719,2365.79,INR,FAILED,INCORRECT_OTP,RETURNING,15,0,0,0.74,18988.95,1487,NET_BANKING,False,LOW,PAYMENT_LINK,0.5073,False,0.0
txn_syn_0720,cust_syn_750,order_syn_0720,962.15,INR,FAILED,NETWORK_TIMEOUT,RETURNING,40,3,1,1.0,43198.17,1727,NET_BANKING,False,LOW,RETRY,0.4501,True,962.15
txn_syn_0721,cust_syn_669,order_syn_0721,2442.12,INR,FAILED,GATEWAY_REJECTED,RETURNING,14,1,0,0.75,8734.56,1604,WALLET,False,LOW,PAYMENT_LINK,0.6702,True,2442.12
txn_syn_0722,cust_syn_382,order_syn_0722,7050.18,INR,FAILED,BANK_SERVER_DOWN,FIRST_TIME,0,0,0,0.0,362.99,1343,UPI,False,MEDIUM,RETRY,0.5109,True,7050.18
txn_syn_0723,cust_syn_776,order_syn_0723,980.09,INR,FAILED,INSUFFICIENT_FUNDS,RETURNING,8,8,5,0.8,23809.64,169,NET_BANKING,False,LOW,PAYMENT_LINK,0.7644,False,0.0
txn_syn_0724,cust_syn_808,order_syn_0724,9636.65,INR,FAILED,NETWORK_TIMEOUT,ENTERPRISE,32,4,1,0.0,37509.01,2027,NET_BANKING,False,MEDIUM,PAYMENT_LINK,0.6076,True,9636.65
txn_syn_0725,cust_syn_841,order_syn_0725,420.0,INR,ABANDONED,CHECKOUT_DROPOFF,RETURNING,17,8,2,0.5,34014.97,1990,UPI,True,MICRO,PAYMENT_LINK,0.475,False,0.0
txn_syn_0726,cust_syn_825,order_syn_0726,1378.87,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,39,6,4,1.0,43778.89,405,UPI,False,LOW,ALTERNATE_FLOW,0.7214,False,0.0
txn_syn_0727,cust_syn_531,order_syn_0727,5704.37,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,3,5,5,0.6,42907.19,1770,NET_BANKING,False,MEDIUM,ALTERNATE_FLOW,0.445,True,5704.37
txn_syn_0728,cust_syn_522,order_syn_0728,83574.65,INR,FAILED,BANK_SERVER_DOWN,RETURNING,30,4,2,1.0,18514.39,2602,UPI,False,ENTERPRISE,PAYMENT_LINK,0.6713,True,83574.65
txn_syn_0729,cust_syn_510,order_syn_0729,8525.28,INR,FAILED,UPI_APP_UNRESPONSIVE,RETURNING,12,7,0,0.5,31587.33,372,UPI,False,MEDIUM,ALTERNATE_FLOW,0.6118,True,8525.28
txn_syn_0730,cust_syn_824,order_syn_0730,199.33,INR,FAILED,TRANSACTION_LIMIT_EXCEEDED,RETURNING,22,7,2,0.0,48046.8,2297,CREDIT_CARD,False,MICRO,NO_ACTION,0.02,False,0.0
